ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|usrn|usrn_mi|distance|address_detail|street_name|locality|geographic_county|postcode|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
20136246|The Salvation Army|06340459|328506|351071|1|10070381536|osgb1000034615058|5|46902948|3|20.7||||Clwyd|LL11|Wrecsam - Wrexham||www.salvationarmy.org.uk|The Salvation Army|Religion|Salvation Army (Christian)|Ordnance Survey|2025-03-01
20146130|Waterwheels|03170245|336514|356963|2||Not Assigned|0|46990111|3|53.3||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18710674|Water Wheel|03170245|336472|357027|2||Not Assigned|0|46990111|3|14.7||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18266093|War Memorial|03170245|329547|346272|1||osgb1000000260112669|3|46990107|3|16.6||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18266182|War Memorial|03170245|329517|353976|1||osgb5000005222084750|1|46902997|3|34.6||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267138|War Memorial|03170245|330094|346361|1||osgb1000000259589496|3|46990107|3|6.9||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267140|War Memorial|03170245|337282|341815|1||osgb1000000259919088|5|46990089|3|7||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267165|War Memorial|03170245|333637|350637|1||osgb1000000235641837|2|46904079|3|21||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18266217|War Memorial|03170245|326305|353665|1||osgb1000000234597677|3|46990211|3|8.8||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18266279|War Memorial|03170245|325291|358064|1||osgb1000000234564766|5|46801943|3|12.3||||Clwyd|CH7|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18266305|War Memorial|03170245|326393|356534|1||osgb1000000234511874|13|46802600|3|5.1||||Clwyd|LL11|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18266342|War Memorial|03170245|328320|351033|1||osgb5000005122944056|2|46911466|3|31.9||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18845663|Tumulus|03170240|330734|348112|2||Not Assigned|0|46900145|3|77||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267262|War Memorial|03170245|330597|357363|1||osgb1000000234892014|3|46803905|3|12.5||||Clwyd|LL12|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18267115|War Memorial|03170245|338829|345438|1||osgb1000000259958046|3|46903155|3|21.3||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267215|War Memorial|03170245|333080|355350|1|10096240985|osgb1000000235137877|5|46903780|3|16.8||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18394842|War Memorial|03170245|328056|345240|1||osgb1000000259454566|3|46902590|3|7.3||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267259|War Memorial|03170245|331794|353190|1||osgb1000000235581344|4|46990135|3|15.6||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18710467|Tumulus|03170240|330874|347706|2||Not Assigned|0|46901157|3|243.6||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17234748|Fountain|03170245|327875|354681|2||Not Assigned|0|46901426|3|28||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240089|Fountain|03170245|330826|345041|2||Not Assigned|0|46903524|3|73||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241371|Fountain|03170245|331074|357079|2||Not Assigned|0|46804248|3|135.5||||Clwyd|LL12|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18710502|Tumulus|03170240|333140|349609|2||Not Assigned|0|46903223|3|14.8||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18710504|Tumulus|03170240|333438|349392|2||Not Assigned|0|46903325|3|16.5||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18845580|Tumulus|03170240|327746|355627|2||Not Assigned|0|46802204|3|37.9||||Clwyd|LL11|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18845669|Tumulus|03170240|333331|354124|2||Not Assigned|0|46923569|3|166.8||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267257|Memorial|03170245|336525|357168|1||osgb1000000235297152|3|46990111|3|10.7||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240044|Lych Gate|03170245|338846|345445|1||osgb1000035117060|4|46903155|3|11||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17234410|Lych Gate|03170245|329179|346015|1||osgb1000034656601|5|46911350|3|12.4||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17239978|Lych Gate|03170245|330309|343794|1||osgb1000034703187|4|46990113|3|11.5||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240114|Lych Gate|03170245|336858|342073|1||osgb1000035013258|5|46990089|3|20.8||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241956|Lych Gate|03170245|336516|357151|1||osgb1000035014546|3|46990111|3|7.6||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17239996|Fountain|03170245|331047|342539|2||Not Assigned|0|46900923|3|197.7||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240088|Fountain|03170245|330795|345071|2||Not Assigned|0|46903524|3|115.5||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241302|Fountain|03170245|334977|354639|2||Not Assigned|0|46990111|3|7.6||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17459151|Lych Gate|03170245|333099|341916|1||osgb1000034854537|4|46900612|3|6.3||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18266226|Roman Settlement (Site Of)|03170240|328608|355269|2||Not Assigned|0|46800255|3|58.9||||Clwyd|LL11|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18267188|Monument|03170245|334334|352104|1||osgb1000000235187083|5|46903958|3|69.6||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267237|Monument|03170245|333700|353290|1||osgb1000000235123062|2|46990135|3|23.8||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
18267243|Monument|03170245|333336|350961|1||osgb1000000235647003|4|46904971|3|18.1||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
21047264|Wrexham Citizens Advice|05290358|333347.2|350812.7|1|100100937989|osgb1000034858397|7|46904238|1|20|35|Grosvenor Road|Wrexham|Clwyd|LL11 1BT|Wrecsam - Wrexham|03003301178|www.citizensadvice.org.uk||||National Association of Citizens Advice Bureaux|2025-03-01
122462271|Cash Machine (Cardtronics)|02090141|330120.5|346610.4|1|10013544153|osgb1000034705672|3|46904786|1|31.7|Tan y Clawdd Filling Station|Wrexham Road|Johnstown, Wrexham|Clwyd|LL14 1PA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
115403811|Cash Machine (Cardtronics)|02090141|330655.6|352172.2|1|10023169927|osgb1000034709664|6|46904125|1|13.6|31|Darby Road|Brynteg, Wrexham|Clwyd|LL11 6LW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
115404841|Cash Machine (Cardtronics)|02090141|333741|349725|1|200002944764|osgb1000034856254|3|46903334|1|28.2|4|Kingsmills Road|Wrexham|Clwyd|LL13 8NH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125417812|Cash Machine (Cardtronics)|02090141|327233.9|359731.7|1|10023846731|osgb1000034573645|6|46800280|1|9.6|Co-Operative Store|Queen Street|Leeswood|Clwyd|CH7 4RQ|Sir y Fflint - Flintshire||||||VocaLink|2025-03-01
124443035|Cash Machine (NoteMachine Ltd)|02090141|333801|350162|1||osgb1000000236021541|3|46904618|3|61|Eagles Meadow Shopping Centre||Wrexham|Clwyd|LL13 8DN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
126728173|Cash Machine (Cardtronics)|02090141|332039.2|353190.5|1|10004511570|osgb5000005156876231|1|46904667|3|49.2|Unit 5|Dodds Lane|Gwersyllt, Wrexham|Clwyd|LL11 4NT|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125419134|Cash Machine (Paypoint Ltd)|02090141|333255.2|350322.5|1|10013540458|osgb1000041242635|4|46900599|1|72.1|Unit 8b|Island Green|Wrexham|Clwyd|LL13 7LW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
115407052|Cash Machine (Cardtronics)|02090141|335006.8|351069.8|1|100100942035|osgb1000034911505|6|46904289|1|52.5|194|Holt Road|Wrexham|Clwyd|LL13 9EB|Wrecsam - Wrexham||||||VocaLink|2025-03-01
124441766|Cash Machine (Cardtronics)|02090141|332520|353749|1|10023171557|osgb1000034815379|3|46904220|3|18.6|Glan-Llyn Road|Bradley|Wrexham|Clwyd|LL11 4BB|Wrecsam - Wrexham||||||VocaLink|2025-03-01
131213766|Cash Machine (Cardtronics)|02090141|335915.6|355258|1|10091695245|osgb5000005194657222|2|46903589|1|31.9||Marford Hill|Marford, Wrexham|Clwyd|LL12 8SL|Wrecsam - Wrexham||||||VocaLink|2025-03-01
127489675|Cash Machine (National Westminster Bank/NatWest)|02090141|329091.9|346351.6|1|100100942681|osgb1000034655289|4|46911438|1|11.3|43|Market Street|Rhosllanerchrugog, Wrexham|Clwyd|LL14 2LA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
131214399|Cash Machine (NoteMachine Ltd)|02090141|332005.9|353230.7|1|10010434609|osgb1000034815665|8|46900027|1|88.2||Dodds Lane|Gwersyllt, Wrexham|Clwyd|LL11 4NT|Wrecsam - Wrexham||||||VocaLink|2025-03-01
127487711|Cash Machine (Santander)|02090141|333388|350343|1|100100938242|osgb1000034859471|4|46904442|1|69.3|1|Regent Street|Wrexham|Clwyd|LL11 1SG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125418434|Cash Machine (Cardtronics)|02090141|329125|346396.5|1|10090394901|osgb1000034655357|4|46911438|1|25|Coop Food Store|Market Street|Rhosllanerchrugog, Wrexham|Clwyd|LL14 1AF|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125418346|Cash Machine (Cardtronics)|02090141|331755|348829|1|10070390084|osgb1000034756966|6|46900145|1|30.6|50|Wrexham Road|Rhostyllen, Wrexham|Clwyd|LL14 4DH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
126728935|Cash Machine (Paypoint Ltd)|02090141|328948.5|351385.2|1|100100865527|osgb1000034616121|4|46902939|1|34.3|61|Heol Celyn|Coedpoeth, Wrexham|Clwyd|LL11 3HR|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125418046|Cash Machine (Cardtronics)|02090141|333735|352245|1|10023169983|osgb1000034864594|5|46904076|1|24|175|Chester Road|Wrexham|Clwyd|LL12 8DW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
126729356|Cash Machine (National Westminster Bank/NatWest)|02090141|333419|350458|1|10013540404|osgb1000034859354|3|46904329|1|114.1|33|Lord Street|Wrexham|Clwyd|LL11 1LS|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125419936|Cash Machine (Lloyds TSB Bank plc)|02090141|333335.2|350404.8|1|100101051766|osgb1000034859369|3|46904442|1|11.7|24-28|Regent Street|Wrexham|Clwyd|LL11 1SE|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125418152|Cash Machine (Cardtronics)|02090141|337658|347038|1|10004521758|osgb1000035065332|5|46903118|1|8.8|Co Operative Store|Bedwell Road|Cross Lanes, Wrexham|Clwyd|LL13 0TR|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161536968|Cash Machine (YCASH)|02090141|330831|352312.8|1|10023169849|osgb1000034709230|4|46904534|1|14.5||Victoria Road|Brynteg, Wrexham|Clwyd|LL11 6NL|Wrecsam - Wrexham||||||VocaLink|2025-03-01
134341255|Cash Machine (Paypoint Ltd)|02090141|335204|349230|1|100100941785|osgb1000034960566|3|46966690|1|21.6|The Premier Shop 63-64|Tan y Coed|Wrexham|Clwyd|LL13 8YH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
163782769|Cash Machine (YCASH)|02090141|333831.4|350133.7|1|10023167814|osgb1000000236019731|4|46990086|3|54|Tenpin Ltd Unit 37|Eagles Meadow|Wrexham|Clwyd|LL13 8DG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
134342221|Cash Machine (Cardtronics)|02090141|331268|353637|1|10090395310|osgb1000034760501|3|46904194|1|24.2|95|First Avenue|Gwersyllt, Wrexham|Clwyd|LL11 4EN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161536439|Cash Machine (NoteMachine Ltd)|02090141|332522.9|356862.9|1|10013543843|osgb1000034816980|6|46903660|1|60.4|Sharp Electronics Factory|Davy Way|Llay Industrial Estate, Llay|Clwyd|LL12 0PG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
134341851|Cash Machine (Cardtronics)|02090141|333326.4|355747.8|1|10013543936|osgb1000034866218|7|46927456|1|15.8|Supermarket and Post Office|Market Square|Llay|Clwyd|LL12 0SA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161536222|Cash Machine (Nationwide Building Society)|02090141|333296.2|350376|1|10091698187|osgb1000034859454|3|46904442|1|32.9|21-23|Regent Street|Wrexham|Clwyd|LL11 1RY|Wrecsam - Wrexham||||||VocaLink|2025-03-01
163782882|Cash Machine (Cardtronics)|02090141|331157|356070.2|1|100100940820|osgb1000034762981|7|46802821|1|20.7||Llay Road|Cefn-y-Bedd|Clwyd|LL12 9UD|Sir y Fflint - Flintshire||||||VocaLink|2025-03-01
163783130|Cash Machine (NoteMachine Ltd)|02090141|335933.4|351868.9|1|10091698386|osgb5000005266556426|1|46990087|3|63.1|Junction of A5156/ A534||Wrexham|Clwyd|LL13 9SB|Wrecsam - Wrexham||||||VocaLink|2025-03-01
134341938|Cash Machine (NoteMachine Ltd)|02090141|333764.9|350406.1|1||osgb1000034859035|6|46904290|3|42.5|Holt Street||Wrexham|Clwyd|LL13 8DH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
163782906|Cash Machine (Cardtronics)|02090141|330040|345750|1|10070383861|osgb1000034705294|7|46903391|2|78|Ruabon Road|Johnstown|Wrexham|Clwyd|LL14 6PU|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161536632|Cash Machine (YCASH)|02090141|333229.6|350333.2|1|10070386438|osgb1000034859861|4|46900599|1|47.3|Unit 7 and 8|Island Green|Wrexham|Clwyd|LL13 7LW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
133847877|Cash Machine (Sainsbury's Bank)|02090141|332529.5|351574.7|1|10013548003|osgb1000034813992|7|46900078|1|60.1||Plas Coch Retail Park|Plas Coch, Wrexham|Clwyd|LL11 2BA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
133846967|Cash Machine (Cardtronics)|02090141|334413|350879|1||osgb1000034908349|4|46904289|3|15.7|81-83|Holt Road|Wrexham|Clwyd|LL13 8NG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161535981|Cash Machine (NoteMachine Ltd)|02090141|332592|350146.9|1|10090394993|osgb5000005101115152|1|46903394|1|109.3|Ruthin Road||Wrexham|Clwyd|LL13 7TU|Wrecsam - Wrexham||||||VocaLink|2025-03-01
161535982|Cash Machine (NoteMachine Ltd)|02090141|332592|350146.9|1|10090394993|osgb5000005101115152|1|46903394|1|109.3|Ruthin Road||Wrexham|Clwyd|LL13 7TU|Wrecsam - Wrexham||||||VocaLink|2025-03-01
167899307|Cash Machine (TSB)|02090141|333355.2|350290.5|1|10013547892|osgb1000034859819|3|46904434|1|11.9|Bank|Priory Street|Wrexham|Clwyd|LL11 1SP|Wrecsam - Wrexham||||||VocaLink|2025-03-01
165356768|Cash Machine (Barclays Bank plc)|02090141|333501|350295|1|10013540498|osgb1000034858750|11|46904293|1|8.7|51-51a|Hope Street|Wrexham|Clwyd|LL11 1BE|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169677540|Cash Machine (Cardtronics)|02090141|332346|350407|1|10013541207|osgb1000000235636816|58|46904112|3|107.2|Croene Wydd Road||Wrexham|Clwyd|LL13 7TD|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169681055|Cash Machine (Paypoint Ltd)|02090141|329652|352258|1|200001856318|osgb1000034658313|11|46903005|1|10.3|Llwyn Ifor|St Albans Road|Tanyfron, Wrexham|Clwyd|LL11 5SY|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169680507|Cash Machine (Paypoint Ltd)|02090141|333837.8|352776.8|1|10013540833|osgb1000034863691|3|46904215|1|13|19-21|Gladwyn Road|Wrexham|Clwyd|LL12 8BA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169680932|Cash Machine (Paypoint Ltd)|02090141|330081|346292|1|100100942777|osgb1000034705905|5|46903321|1|21.4|16|High Street|Johnstown, Wrexham|Clwyd|LL14 2SN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169681058|Cash Machine (Paypoint Ltd)|02090141|330838|358395.8|1|10013703637|osgb1000034713003|6|46802805|1|14.1||Fagl Lane|Hope|Clwyd|LL12 9PY|Sir y Fflint - Flintshire||||||VocaLink|2025-03-01
169679248|Cash Machine (Cardtronics)|02090141|335071|351328|1|10013548329|osgb1000034963241|4|46903852|1|13|12|Dean Road|Wrexham|Clwyd|LL13 9EH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169678370|Cash Machine (Cardtronics)|02090141|333418.4|349847.8|1|10013547946|osgb1000034856811|4|46903377|1|15.6|21-21a|Poplar Road|Wrexham|Clwyd|LL13 7DG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169677611|Cash Machine (Cardtronics)|02090141|337290.9|341886.4|1|10070385855|osgb1000035064293|5|46903480|1|15|10|High Street|Overton, Wrexham|Clwyd|LL13 0DT|Wrecsam - Wrexham||||||VocaLink|2025-03-01
167897047|Cash Machine (Post Office Ltd)|02090141|329994.5|346292.8|1|100100885067|osgb1000034655864|5|46902661|1|10.5|18|Merlin Street|Johnstown, Wrexham|Clwyd|LL14 1NL|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169681446|Cash Machine (Post Office Ltd)|02090141|333898|349730|1|100100941666|osgb5000005232384420|1|46903334|1|13.5|49|Kingsmills Road|Wrexham|Clwyd|LL13 8NL|Wrecsam - Wrexham||||||VocaLink|2025-03-01
169678578|Cash Machine (Cardtronics)|02090141|331755|348829|1|10070390084|osgb1000034756966|6|46900145|1|30.6|50|Wrexham Road|Rhostyllen, Wrexham|Clwyd|LL14 4DH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
20136081|Capel Ebenezer|06340459|329323|346364|1|10070384753|osgb1000034655589|5|46902686|3|15.3||||Clwyd|LL14|Wrecsam - Wrexham||||Religion|Not Identified (Christian)|Ordnance Survey|2025-03-01
17234966|Flagstaff|03170245|328294|351030|2||Not Assigned|0|46902969|3|49.4||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240144|Flagstaff|03170245|332712|349541|2||Not Assigned|0|46966687|3|1.7||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240157|Flagstaff|03170245|334985|349606|2||Not Assigned|0|46903177|3|55.1||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241288|Flagstaff|03170245|333628|350504|2||Not Assigned|0|46904079|3|18.2||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241291|Flagstaff|03170245|333722|350681|2||Not Assigned|0|46900232|3|33.5||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241392|Flagstaff|03170245|335681|352747|2||Not Assigned|0|46990135|3|13.5||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241418|Flagstaff|03170245|333627|350495|2||Not Assigned|0|46904079|3|18.8||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241241|Flagstaff|03170245|330604|357367|2||Not Assigned|0|46803905|3|18.7||||Clwyd|LL12|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
17241242|Flagstaff|03170245|330605|357359|2||Not Assigned|0|46803905|3|21.3||||Clwyd|LL12|Sir y Fflint - Flintshire||||||Ordnance Survey|2025-03-01
18140554|Enclosure|03170240|325635|348754|2||Not Assigned|0|46901065|3|1198.3||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240156|Flagstaff|03170245|334177|348532|2||Not Assigned|0|46924536|3|370.7||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
20295142|Flagstaff|03170245|333743|350609|2||Not Assigned|0|46900232|3|76||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17239993|Flagstaff|03170245|330426|347628|2||Not Assigned|0|46903454|3|16.5||||Clwyd|LL14|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17459270|Flagstaff|03170245|333627|350634|2||Not Assigned|0|46904079|3|10.7||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17240092|Flagstaff|03170245|332983|349973|2||Not Assigned|0|46900802|3|24.9||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241290|Flagstaff|03170245|333715|350683|2||Not Assigned|0|46900232|3|27.8||||Clwyd|LL12|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241337|Flagstaff|03170245|333525|350161|2||Not Assigned|0|46904087|3|12.9||||Clwyd|LL13|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241374|Flagstaff|03170245|333627|350854|2||Not Assigned|0|46904076|3|13.2||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
17241437|Flagstaff|03170245|333005|350741|2||Not Assigned|0|46904494|3|16||||Clwyd|LL11|Wrecsam - Wrexham||||||Ordnance Survey|2025-03-01
181648352|Wrexham Town Police Station|06330422|333473|350562|1|10004520308|osgb1000034858240|9|46904971|3|60.2|Former Oriel Gallery||Wrexham|Clwyd|LL11|Wrecsam - Wrexham||www.north-wales.police.uk|North Wales Police|||North Wales Police|2025-03-01
19952420|Wrexham Fire Station|06330414|332117.9|350278.3|1||osgb5000005185308547|1|46903788|3|104.3|Croesnewydd Road||Wrexham|Clwyd|LL13|Wrecsam - Wrexham||www.northwalesfire.gov.wales/about-us/stations/wrexham||||North Wales Fire And Rescue Service|2025-03-01
19952425|Johnstown Fire Station|06330414|329823|346396|1|100100942631|osgb1000034654912|5|46902627|1|53.9|Clwyd Fire Service|Gutter Hill|Johnstown, Wrexham|Clwyd|LL14 1LT|Wrecsam - Wrexham||www.northwalesfire.gov.wales/about-us/stations/johnstown||||North Wales Fire And Rescue Service|2025-03-01
157733244|Cash Machine (Omnicash Ltd)|02090141|338270|344326|1|10004528612|osgb1000000260825819|2|46903172|2|82.5|Overton Road||Bangor-on-Dee|Clwyd|LL13 0DA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
157734451|Cash Machine (Cardtronics)|02090141|332426.3|350125|1|10091695592|osgb5000005202457873|2|46903394|1|77|Supermarket|Ruthin Road|Wrexham|Clwyd|LL13 7TU|Wrecsam - Wrexham||||||VocaLink|2025-03-01
157734160|Cash Machine (Cardtronics)|02090141|330602.4|357420.6|1|10013703499|osgb1000034711674|4|46802814|1|22.5|Flat 2|High Street|Caergwrle|Clwyd|LL12 9ET|Sir y Fflint - Flintshire||||||VocaLink|2025-03-01
157734858|Cash Machine (Cardtronics)|02090141|333418.4|349847.8|1|10013547946|osgb1000034856811|4|46903377|1|15.6|21-21a|Poplar Road|Wrexham|Clwyd|LL13 7DG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
21088635|Cash Machine (Royal Bank of Scotland)|02090141|333897.8|350326.1|1|10013547390|osgb1000042790664|5|46904110|1|44.8||Crescent Road|Wrexham|Clwyd|LL13 8HF|Wrecsam - Wrexham||||||VocaLink|2025-03-01
157736408|Cash Machine (Cardtronics)|02090141|336768|357259|1|10090396556|osgb5000005220744939|1|46903559|1|16.4||Chester Road|Rossett, Wrexham|Clwyd|LL12 0HW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
133847114|Cash Machine (Cardtronics)|02090141|328235|351274|1|10091695711|osgb1000034614946|5|46911410|1|32.6|Spar Stores|High Street|Coedpoeth, Wrexham|Clwyd|LL11 3EU|Wrecsam - Wrexham||||||VocaLink|2025-03-01
157737593|Cash Machine (NoteMachine Ltd)|02090141|333915|350230|1|10013547545|osgb1000034859217|4|46900166|1|18.8||Smithfield Road|Wrexham|Clwyd|LL13 8EN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
32279198|Cash Machine (NoteMachine Ltd)|02090141|335060|350454|1|10013541283|osgb1000034961237|4|46903843|1|11|Williams Convenience Store 3-5|Churchill Drive|Wrexham|Clwyd|LL13 9HH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
125418151|Cash Machine (Cardtronics)|02090141|335006|351821|1|100100940213|osgb1000034962696|7|46903821|1|28.2|34|Borras Park Road|Wrexham|Clwyd|LL12 7TH|Wrecsam - Wrexham||||||VocaLink|2025-03-01
31148113|Cash Machine (NoteMachine Ltd)|02090141|333915|350230|1|10013547545|osgb1000034859217|4|46900166|1|18.8||Smithfield Road|Wrexham|Clwyd|LL13 8EN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
31148127|Cash Machine (NoteMachine Ltd)|02090141|333915|350230|1|10013547545|osgb1000034859217|4|46900166|1|18.8||Smithfield Road|Wrexham|Clwyd|LL13 8EN|Wrecsam - Wrexham||||||VocaLink|2025-03-01
28600435|Cash Machine (Cardtronics)|02090141|333261.1|351059.5|1|100101051782|osgb1000000235896866|2|46904971|1|36.7|59|Rhosddu Road|Wrexham|Clwyd|LL11 2NW|Wrecsam - Wrexham||||||VocaLink|2025-03-01
157736705|Cash Machine (Cardtronics)|02090141|334207|351368|1|100100853162|osgb1000034911782|6|46904445|1|20|Ground Floor 36|Rhosnesni Lane|Wrexham|Clwyd|LL12 7NA|Wrecsam - Wrexham||||||VocaLink|2025-03-01
133846728|Cash Machine (Paypoint Ltd)|02090141|330415|344013|1|100100887197|osgb1000034704310|6|46903525|1|31.8|1|New High Street|Ruabon, Wrexham|Clwyd|LL14 6NL|Wrecsam - Wrexham||||||VocaLink|2025-03-01
166681258|Cash Machine (Cardtronics)|02090141|334927|349812|1|10090396423|osgb1000034904495|3|46903379|2|24.9|Prince Charles Road|Red Dragon|Wrexham|Clwyd|LL13 8TG|Wrecsam - Wrexham||||||VocaLink|2025-03-01
22777461|Cash Machine (Paypoint Ltd)|02090141|328113|345233|1|100100880207|osgb1000034611922|6|46902590|3|10.5|Hall Street||Wrexham|Clwyd|LL14 2RT|Wrecsam - Wrexham||||||VocaLink|2025-03-01
